DT_CODE,Area_Name,Age,Total_P,Total_M,Total_F,Rural,Rural_M,Rural_F,Urban,Urban_M,Urban_F
476,District - Rajkot (09),62,18137,9118,9019,8185,4110,4075,9952,5008,4944
477,District - Jamnagar (10),62,9561,4693,4868,5450,2664,2786,4111,2029,2082
478,District - Porbandar  (11),62,2931,1470,1461,1582,742,840,1349,728,621
479,District - Junagadh (12),62,13015,6456,6559,9091,4532,4559,3924,1924,2000
480,District - Amreli (13),62,7958,3947,4011,6216,3063,3153,1742,884,858
481,District - Bhavnagar (14),62,12492,6127,6365,7530,3634,3896,4962,2493,2469
482,District - Anand   (15),62,12230,5999,6231,8402,4081,4321,3828,1918,1910
483,District - Kheda (16),62,12274,5946,6328,9346,4457,4889,2928,1489,1439
484,District - Panch Mahals (17),62,12542,6085,6457,11003,5283,5720,1539,802,737
485,District - Dohad   (18),62,7987,3835,4152,7113,3395,3718,874,440,434
486,District - Vadodara (19),62,23916,12017,11899,11507,5469,6038,12409,6548,5861
487,District - Narmada (20),62,3212,1507,1705,2925,1344,1581,287,163,124
488,District - Bharuch (21),62,8015,3924,4091,5728,2750,2978,2287,1174,1113
489,District - The Dangs (22),62,962,487,475,885,444,441,77,43,34
490,District - Navsari   (23),62,8790,4379,4411,6451,3182,3269,2339,1197,1142
491,District - Valsad (24),62,8401,4168,4233,5658,2717,2941,2743,1451,1292
492,District - Surat (25),62,20837,10736,10101,6575,3053,3522,14262,7683,6579
493,District - Tapi (26),62,4809,2231,2578,4404,2040,2364,405,191,214
468,District - Kachchh (01),63,5663,2666,2997,3390,1486,1904,2273,1180,1093
469,District - Banas Kantha (02),63,8357,3401,4956,7231,2811,4420,1126,590,536
470,District - Patan   (03),63,4697,2008,2689,3638,1458,2180,1059,550,509
471,District - Mahesana (04),63,7858,3758,4100,5893,2766,3127,1965,992,973
472,District - Sabar Kantha (05),63,9416,4279,5137,7987,3565,4422,1429,714,715
473,District - Gandhinagar (06),63,4939,2474,2465,2613,1248,1365,2326,1226,1100
474,District - Ahmadabad (07),63,28706,15102,13604,3883,1706,2177,24823,13396,11427
475,District - Surendranagar (08),63,6361,2671,3690,4313,1629,2684,2048,1042,1006
476,District - Rajkot (09),63,14522,6938,7584,6350,2646,3704,8172,4292,3880
477,District - Jamnagar (10),63,7253,3237,4016,4105,1677,2428,3148,1560,1588
478,District - Porbandar  (11),63,2177,1095,1082,1121,532,589,1056,563,493
479,District - Junagadh (12),63,10189,4659,5530,6934,3030,3904,3255,1629,1626
480,District - Amreli (13),63,5859,2434,3425,4545,1812,2733,1314,622,692
481,District - Bhavnagar (14),63,9594,4140,5454,5716,2167,3549,3878,1973,1905
482,District - Anand   (15),63,8744,4379,4365,5638,2720,2918,3106,1659,1447
483,District - Kheda (16),63,8862,4226,4636,6448,2929,3519,2414,1297,1117
484,District - Panch Mahals (17),63,9213,4068,5145,7954,3418,4536,1259,650,609
485,District - Dohad   (18),63,6214,2418,3796,5513,2079,3434,701,339,362
486,District - Vadodara (19),63,18414,8949,9465,8058,3479,4579,10356,5470,4886
487,District - Narmada (20),63,2220,980,1240,1988,858,1130,232,122,110
488,District - Bharuch (21),63,5697,2820,2877,3897,1893,2004,1800,927,873
489,District - The Dangs (22),63,632,270,362,583,238,345,49,32,17
490,District - Navsari   (23),63,6683,3263,3420,4703,2236,2467,1980,1027,953
491,District - Valsad (24),63,5933,2929,3004,3876,1854,2022,2057,1075,982
492,District - Surat (25),63,16505,8632,7873,4722,2217,2505,11783,6415,5368
493,District - Tapi (26),63,3684,1614,2070,3395,1456,1939,289,158,131
468,District - Kachchh (01),64,5148,2571,2577,2856,1393,1463,2292,1178,1114
469,District - Banas Kantha (02),64,6944,3082,3862,5832,2485,3347,1112,597,515
470,District - Patan   (03),64,4088,1903,2185,3039,1378,1661,1049,525,524
471,District - Mahesana (04),64,7373,3705,3668,5188,2561,2627,2185,1144,1041
472,District - Sabar Kantha (05),64,8105,3840,4265,6737,3137,3600,1368,703,665
473,District - Gandhinagar (06),64,4924,2472,2452,2635,1292,1343,2289,1180,1109
474,District - Ahmadabad (07),64,28935,15126,13809,3677,1755,1922,25258,13371,11887
475,District - Surendranagar (08),64,5629,2612,3017,3675,1645,2030,1954,967,987
476,District - Rajkot (09),64,13025,6516,6509,5202,2456,2746,7823,4060,3763
477,District - Jamnagar (10),64,7243,3438,3805,3609,1655,1954,3634,1783,1851
478,District - Porbandar  (11),64,1990,953,1037,933,428,505,1057,525,532
479,District - Junagadh (12),64,8685,4147,4538,5613,2637,2976,3072,1510,1562
480,District - Amreli (13),64,5431,2597,2834,3965,1867,2098,1466,730,736
481,District - Bhavnagar (14),64,8696,4177,4519,4724,2153,2571,3972,2024,1948
482,District - Anand   (15),64,8177,4057,4120,5183,2551,2632,2994,1506,1488
483,District - Kheda (16),64,9014,4264,4750,6449,3040,3409,2565,1224,1341
484,District - Panch Mahals (17),64,8083,3754,4329,6978,3193,3785,1105,561,544
485,District - Dohad   (18),64,5862,2310,3552,5222,2022,3200,640,288,352
486,District - Vadodara (19),64,18191,9126,9065,8125,3829,4296,10066,5297,4769
487,District - Narmada (20),64,2266,1032,1234,2066,937,1129,200,95,105
488,District - Bharuch (21),64,6088,2964,3124,4176,1993,2183,1912,971,941
489,District - The Dangs (22),64,559,252,307,515,231,284,44,21,23
490,District - Navsari   (23),64,6348,3120,3228,4504,2158,2346,1844,962,882
491,District - Valsad (24),64,6210,3011,3199,4012,1901,2111,2198,1110,1088
492,District - Surat (25),64,15791,8152,7639,4764,2222,2542,11027,5930,5097
493,District - Tapi (26),64,3797,1659,2138,3455,1484,1971,342,175,167
468,District - Kachchh (01),65,15980,7307,8673,11094,5091,6003,4886,2216,2670
469,District - Banas Kantha (02),65,24230,11752,12478,21031,10369,10662,3199,1383,1816
470,District - Patan   (03),65,13347,6315,7032,10629,5158,5471,2718,1157,1561
471,District - Mahesana (04),65,22317,10002,12315,17865,8049,9816,4452,1953,2499
472,District - Sabar Kantha (05),65,23164,10775,12389,20166,9503,10663,2998,1272,1726
473,District - Gandhinagar (06),65,12411,5416,6995,8128,3510,4618,4283,1906,2377
474,District - Ahmadabad (07),65,54472,25752,28720,11347,5384,5963,43125,20368,22757
475,District - Surendranagar (08),65,16615,8070,8545,11652,5899,5753,4963,2171,2792
476,District - Rajkot (09),65,33908,16242,17666,15627,7870,7757,18281,8372,9909
477,District - Jamnagar (10),65,20557,9879,10678,11326,5684,5642,9231,4195,5036
478,District - Porbandar  (11),65,6121,2753,3368,3241,1548,1693,2880,1205,1675
479,District - Junagadh (12),65,26550,12394,14156,18365,8930,9435,8185,3464,4721
480,District - Amreli (13),65,17535,8538,8997,13609,6767,6842,3926,1771,2155
481,District - Bhavnagar (14),65,25019,12164,12855,15650,8012,7638,9369,4152,5217
482,District - Anand   (15),65,20442,8825,11617,14771,6411,8360,5671,2414,3257
483,District - Kheda (16),65,21477,9832,11645,17008,7870,9138,4469,1962,2507
484,District - Panch Mahals (17),65,20032,9879,10153,17799,8931,8868,2233,948,1285
485,District - Dohad   (18),65,13467,6958,6509,12078,6385,5693,1389,573,816
486,District - Vadodara (19),65,36221,17101,19120,20671,9918,10753,15550,7183,8367
487,District - Narmada (20),65,5840,2823,3017,5286,2619,2667,554,204,350
488,District - Bharuch (21),65,12608,5377,7231,9281,3993,5288,3327,1384,1943
489,District - The Dangs (22),65,1376,698,678,1240,637,603,136,61,75
490,District - Navsari   (23),65,12113,5394,6719,9072,4081,4991,3041,1313,1728
491,District - Valsad (24),65,12896,5871,7025,9114,4210,4904,3782,1661,2121
492,District - Surat (25),65,32903,15437,17466,10572,4792,5780,22331,10645,11686
493,District - Tapi (26),65,8111,3817,4294,7453,3569,3884,658,248,410
468,District - Kachchh (01),66,5708,2762,2946,3568,1695,1873,2140,1067,1073
469,District - Banas Kantha (02),66,7271,3649,3622,6195,3097,3098,1076,552,524
470,District - Patan   (03),66,4034,1998,2036,3065,1508,1557,969,490,479
471,District - Mahesana (04),66,6773,3421,3352,4923,2464,2459,1850,957,893
472,District - Sabar Kantha (05),66,7518,3693,3825,6375,3140,3235,1143,553,590
473,District - Gandhinagar (06),66,4471,2240,2231,2520,1234,1286,1951,1006,945
474,District - Ahmadabad (07),66,25910,13297,12613,3875,1911,1964,22035,11386,10649
475,District - Surendranagar (08),66,5684,2805,2879,3867,1895,1972,1817,910,907
476,District - Rajkot (09),66,13880,6969,6911,5739,2853,2886,8141,4116,4025
477,District - Jamnagar (10),66,7572,3729,3843,4048,1992,2056,3524,1737,1787
478,District - Porbandar  (11),66,2411,1167,1244,1263,605,658,1148,562,586
479,District - Junagadh (12),66,9352,4559,4793,6263,3069,3194,3089,1490,1599
480,District - Amreli (13),66,5631,2817,2814,4296,2147,2149,1335,670,665
481,District - Bhavnagar (14),66,9140,4528,4612,5249,2630,2619,3891,1898,1993
482,District - Anand   (15),66,8076,3973,4103,5345,2630,2715,2731,1343,1388
483,District - Kheda (16),66,7944,3820,4124,5705,2712,2993,2239,1108,1131
484,District - Panch Mahals (17),66,7867,3920,3947,6746,3374,3372,1121,546,575
485,District - Dohad   (18),66,5810,2866,2944,5170,2546,2624,640,320,320
486,District - Vadodara (19),66,16024,8124,7900,7325,3524,3801,8699,4600,4099
487,District - Narmada (20),66,2190,1114,1076,1956,999,957,234,115,119
488,District - Bharuch (21),66,5722,2794,2928,4054,1963,2091,1668,831,837
489,District - The Dangs (22),66,554,252,302,510,228,282,44,24,20
490,District - Navsari   (23),66,5997,2826,3171,4346,2010,2336,1651,816,835
491,District - Valsad (24),66,5909,2924,2985,3977,1906,2071,1932,1018,914
492,District - Surat (25),66,14482,7287,7195,4346,2121,2225,10136,5166,4970
493,District - Tapi (26),66,3402,1647,1755,3127,1515,1612,275,132,143
468,District - Kachchh (01),67,3427,1662,1765,1998,899,1099,1429,763,666
469,District - Banas Kantha (02),67,4658,2121,2537,3979,1763,2216,679,358,321
470,District - Patan   (03),67,2684,1265,1419,2012,900,1112,672,365,307
471,District - Mahesana (04),67,4919,2488,2431,3579,1745,1834,1340,743,597
472,District - Sabar Kantha (05),67,5443,2593,2850,4533,2122,2411,910,471,439
473,District - Gandhinagar (06),67,3188,1684,1504,1626,818,808,1562,866,696
474,District - Ahmadabad (07),67,18348,9805,8543,2325,1039,1286,16023,8766,7257
475,District - Surendranagar (08),67,3825,1824,2001,2532,1121,1411,1293,703,590
476,District - Rajkot (09),67,8846,4557,4289,3784,1819,1965,5062,2738,2324
477,District - Jamnagar (10),67,4347,2039,2308,2351,1013,1338,1996,1026,970
478,District - Porbandar  (11),67,1389,660,729,707,299,408,682,361,321
479,District - Junagadh (12),67,6105,2912,3193,3964,1780,2184,2141,1132,1009
480,District - Amreli (13),67,3755,1750,2005,2827,1257,1570,928,493,435
481,District - Bhavnagar (14),67,5979,2811,3168,3434,1492,1942,2545,1319,1226
482,District - Anand   (15),67,5436,2677,2759,3377,1647,1730,2059,1030,1029
483,District - Kheda (16),67,5285,2536,2749,3724,1721,2003,1561,815,746
484,District - Panch Mahals (17),67,4956,2310,2646,4190,1899,2291,766,411,355
485,District - Dohad   (18),67,3667,1594,2073,3190,1366,1824,477,228,249
486,District - Vadodara (19),67,11854,6038,5816,5162,2382,2780,6692,3656,3036
487,District - Narmada (20),67,1489,689,800,1330,594,736,159,95,64
488,District - Bharuch (21),67,4003,1982,2021,2778,1337,1441,1225,645,580
489,District - The Dangs (22),67,420,174,246,384,158,226,36,16,20
490,District - Navsari   (23),67,4364,2198,2166,3113,1526,1587,1251,672,579
491,District - Valsad (24),67,3924,1950,1974,2555,1232,1323,1369,718,651
492,District - Surat (25),67,10086,5292,4794,3154,1570,1584,6932,3722,3210
493,District - Tapi (26),67,2538,1171,1367,2331,1070,1261,207,101,106
468,District - Kachchh (01),68,4786,1939,2847,3146,1153,1993,1640,786,854
469,District - Banas Kantha (02),68,7835,2596,5239,6940,2175,4765,895,421,474
470,District - Patan   (03),68,4380,1554,2826,3529,1162,2367,851,392,459
471,District - Mahesana (04),68,6749,2773,3976,5271,2050,3221,1478,723,755
472,District - Sabar Kantha (05),68,8480,3184,5296,7386,2635,4751,1094,549,545
473,District - Gandhinagar (06),68,3965,1786,2179,2256,920,1336,1709,866,843
474,District - Ahmadabad (07),68,21292,10550,10742,3550,1283,2267,17742,9267,8475
475,District - Surendranagar (08),68,5751,2140,3611,4202,1368,2834,1549,772,777
476,District - Rajkot (09),68,12014,4829,7185,6089,2058,4031,5925,2771,3154
477,District - Jamnagar (10),68,6461,2548,3913,4051,1334,2717,2410,1214,1196
478,District - Porbandar  (11),68,1799,793,1006,980,379,601,819,414,405
479,District - Junagadh (12),68,8879,3465,5414,6319,2243,4076,2560,1222,1338
480,District - Amreli (13),68,5758,2094,3664,4684,1585,3099,1074,509,565
481,District - Bhavnagar (14),68,9019,3457,5562,5947,1989,3958,3072,1468,1604
482,District - Anand   (15),68,7208,3330,3878,4798,2145,2653,2410,1185,1225
483,District - Kheda (16),68,7465,3043,4422,5637,2168,3469,1828,875,953
484,District - Panch Mahals (17),68,8021,2950,5071,7096,2495,4601,925,455,470
485,District - Dohad   (18),68,5880,2047,3833,5342,1808,3534,538,239,299
486,District - Vadodara (19),68,14195,6511,7684,7027,2726,4301,7168,3785,3383
487,District - Narmada (20),68,1879,789,1090,1721,702,1019,158,87,71
488,District - Bharuch (21),68,4798,2197,2601,3423,1497,1926,1375,700,675
489,District - The Dangs (22),68,643,249,394,589,221,368,54,28,26
490,District - Navsari   (23),68,5259,2404,2855,3829,1695,2134,1430,709,721
491,District - Valsad (24),68,4794,2233,2561,3269,1419,1850,1525,814,711
492,District - Surat (25),68,11882,5678,6204,3949,1683,2266,7933,3995,3938
493,District - Tapi (26),68,3160,1353,1807,2927,1216,1711,233,137,96
468,District - Kachchh (01),69,3584,1591,1993,2119,891,1228,1465,700,765
469,District - Banas Kantha (02),69,4333,1841,2492,3663,1508,2155,670,333,337
470,District - Patan   (03),69,2999,1343,1656,2227,976,1251,772,367,405
471,District - Mahesana (04),69,5372,2738,2634,3764,1895,1869,1608,843,765
472,District - Sabar Kantha (05),69,5375,2509,2866,4384,2025,2359,991,484,507
473,District - Gandhinagar (06),69,3453,1724,1729,1875,915,960,1578,809,769
474,District - Ahmadabad (07),69,20080,10309,9771,2774,1269,1505,17306,9040,8266
475,District - Surendranagar (08),69,3892,1728,2164,2615,1094,1521,1277,634,643
476,District - Rajkot (09),69,9288,4376,4912,4106,1764,2342,5182,2612,2570
477,District - Jamnagar (10),69,5118,2288,2830,2702,1124,1578,2416,1164,1252
478,District - Porbandar  (11),69,1532,705,827,774,338,436,758,367,391
479,District - Junagadh (12),69,6144,2733,3411,4057,1716,2341,2087,1017,1070
480,District - Amreli (13),69,4192,1917,2275,3087,1388,1699,1105,529,576
481,District - Bhavnagar (14),69,6711,3042,3669,3923,1681,2242,2788,1361,1427
482,District - Anand   (15),69,5634,2854,2780,3559,1802,1757,2075,1052,1023
483,District - Kheda (16),69,6410,3061,3349,4698,2203,2495,1712,858,854
484,District - Panch Mahals (17),69,5252,2409,2843,4499,2010,2489,753,399,354
485,District - Dohad   (18),69,3995,1553,2442,3520,1323,2197,475,230,245
486,District - Vadodara (19),69,12152,5994,6158,5532,2530,3002,6620,3464,3156
487,District - Narmada (20),69,1585,728,857,1442,657,785,143,71,72
488,District - Bharuch (21),69,4382,2055,2327,3036,1369,1667,1346,686,660
489,District - The Dangs (22),69,456,196,260,424,181,243,32,15,17
490,District - Navsari   (23),69,4429,2101,2328,3212,1495,1717,1217,606,611
491,District - Valsad (24),69,4447,2115,2332,2949,1362,1587,1498,753,745
492,District - Surat (25),69,10482,5174,5308,3284,1483,1801,7198,3691,3507
493,District - Tapi (26),69,2444,1092,1352,2220,975,1245,224,117,107
468,District - Kachchh (01),70,16543,7146,9397,12085,5269,6816,4458,1877,2581
469,District - Banas Kantha (02),70,23617,10773,12844,20821,9601,11220,2796,1172,1624
470,District - Patan   (03),70,13758,6009,7749,11237,5018,6219,2521,991,1530
471,District - Mahesana (04),70,21307,8857,12450,17460,7364,10096,3847,1493,2354
472,District - Sabar Kantha (05),70,22252,9870,12382,19730,8890,10840,2522,980,1542
473,District - Gandhinagar (06),70,11573,4698,6875,7616,3108,4508,3957,1590,2367
474,District - Ahmadabad (07),70,46144,20551,25593,11075,5090,5985,35069,15461,19608
475,District - Surendranagar (08),70,15932,7291,8641,11885,5620,6265,4047,1671,2376
476,District - Rajkot (09),70,32719,15184,17535,16895,8018,8877,15824,7166,8658
477,District - Jamnagar (10),70,19881,9049,10832,12360,5802,6558,7521,3247,4274
478,District - Porbandar  (11),70,5866,2516,3350,3239,1429,1810,2627,1087,1540
479,District - Junagadh (12),70,26323,11914,14409,19289,8905,10384,7034,3009,4025
480,District - Amreli (13),70,17766,8416,9350,14302,6874,7428,3464,1542,1922
481,District - Bhavnagar (14),70,24380,11394,12986,16279,7989,8290,8101,3405,4696
482,District - Anand   (15),70,17059,6938,10121,12506,5029,7477,4553,1909,2644
483,District - Kheda (16),70,19190,8321,10869,15495,6794,8701,3695,1527,2168
484,District - Panch Mahals (17),70,18254,8441,9813,16407,7726,8681,1847,715,1132
485,District - Dohad   (18),70,11918,5601,6317,10652,5103,5549,1266,498,768
486,District - Vadodara (19),70,30179,13410,16769,17984,8199,9785,12195,5211,6984
487,District - Narmada (20),70,4722,2279,2443,4309,2140,2169,413,139,274
488,District - Bharuch (21),70,10880,4391,6489,8165,3303,4862,2715,1088,1627
489,District - The Dangs (22),70,1236,603,633,1135,570,565,101,33,68
490,District - Navsari   (23),70,10369,4280,6089,7830,3296,4534,2539,984,1555
491,District - Valsad (24),70,10693,4549,6144,7683,3302,4381,3010,1247,1763
492,District - Surat (25),70,25827,11100,14727,8875,3684,5191,16952,7416,9536
493,District - Tapi (26),70,6232,2771,3461,5734,2565,3169,498,206,292
468,District - Kachchh (01),71,4462,2117,2345,2897,1332,1565,1565,785,780
469,District - Banas Kantha (02),71,4821,2289,2532,4137,1962,2175,684,327,357
470,District - Patan   (03),71,2867,1376,1491,2180,1053,1127,687,323,364
